ensembl_gene_id	chromosome_name	gene_biotype	description	protein_id	go_id
945	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0006418
946	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0004821
947	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0006427
948	AAEL002077	1	protein_coding	UV excision repair protein rad23 [Source:VB Community Annotation]		GO:0005634
949	AAEL002077	1	protein_coding	UV excision repair protein rad23 [Source:VB Community Annotation]		GO:0003684
950	AAEL002077	1	protein_coding	UV excision repair protein rad23 [Source:VB Community Annotation]		GO:0006289
951	AAEL002077	1	protein_coding	UV excision repair protein rad23 [Source:VB Community Annotation]		GO:0043161
952	AAEL002077	1	protein_coding	UV excision repair protein rad23 [Source:VB Community Annotation]		GO:0005515
953	AAEL002078	1	protein_coding		EAT46781.1	
954	AAEL002084	1	protein_coding	suppressor of defective silencing [Source:VB Community Annotation]		
955	AAEL002135	1	protein_coding	tubulin-specific chaperone b (tubulin folding cofactor b) [Source:VB Community Annotation]	EAT46658.1	GO:0005515
956	AAEL002139	1	protein_coding		EAT46668.1	GO:0005634
957	AAEL002139	1	protein_coding		EAT46668.1	GO:0031011
958	AAEL002139	1	protein_coding		EAT46668.1	GO:0006338
959	AAEL002148	1	protein_coding		EAT46657.1	GO:0005506
960	AAEL002148	1	protein_coding		EAT46657.1	GO:0051536
961	AAEL002148	1	protein_coding		EAT46657.1	GO:0016226
962	AAEL002152	1	protein_coding	kinesin-associated proteins [Source:VB Community Annotation]	EAT46662.1	GO:0016021
963	AAEL002152	1	protein_coding	kinesin-associated proteins [Source:VB Community Annotation]	EAT46662.1	GO:0005871
964	AAEL002152	1	protein_coding	kinesin-associated proteins [Source:VB Community Annotation]	EAT46662.1	GO:0019894
965	AAEL002152	1	protein_coding	kinesin-associated proteins [Source:VB Community Annotation]	EAT46662.1	GO:0005515
966	AAEL002157	1	protein_coding		EAT46659.1	
967	AAEL002157	1	protein_coding			
968	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46664.1	GO:0008199
969	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46664.1	GO:0006826
970	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46664.1	GO:0006879
971	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46664.1	GO:0004322
972	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46664.1	GO:0005623
973	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46663.1	GO:0008199
974	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46663.1	GO:0006826
975	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46663.1	GO:0006879
976	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46663.1	GO:0004322
977	AAEL002158	1	protein_coding	secreted ferritin G subunit precursor, putative [Source:VB Community Annotation]	EAT46663.1	GO:0005623
978	AAEL002159	1	protein_coding		EAT46669.1	GO:0008270
979	AAEL002159	1	protein_coding		EAT46669.1	GO:0005634
980	AAEL002159	1	protein_coding		EAT46669.1	GO:0003676
981	AAEL002161	1	protein_coding	UPF0184 protein AAEL002161 [Source:UniProtKB/Swiss-Prot;Acc:Q17J49]	EAT46660.1	
982	AAEL002163	1	protein_coding		EAT46656.1	GO:0016020
983	AAEL002163	1	protein_coding		EAT46656.1	GO:0016021
984	AAEL002170	1	protein_coding	phosphatidylinositol-phosphatidylcholine transfer protein, putative [Source:VB Community Annotation]	EAT46665.1	
985	AAEL002175	1	protein_coding			
986	AAEL002176	1	protein_coding	inosine-uridine preferring nucleoside hydrolase [Source:VB Community Annotation]		
987	AAEL002287	1	protein_coding	trans-prenyltransferase [Source:VB Community Annotation]		GO:0008299
988	AAEL003581	1	protein_coding	amidophosphoribosyltransferase [Source:VB Community Annotation]		GO:0009113
989	AAEL003581	1	protein_coding	amidophosphoribosyltransferase [Source:VB Community Annotation]		GO:0009116
990	AAEL003581	1	protein_coding	amidophosphoribosyltransferase [Source:VB Community Annotation]		GO:0004044
991	AAEL003582	1	protein_coding	40S ribosomal protein S13 [Source:UniProtKB/TrEMBL;Acc:Q5QC94]	EAT45115.1	GO:0003735
992	AAEL003582	1	protein_coding	40S ribosomal protein S13 [Source:UniProtKB/TrEMBL;Acc:Q5QC94]	EAT45115.1	GO:0006412
993	AAEL003582	1	protein_coding	40S ribosomal protein S13 [Source:UniProtKB/TrEMBL;Acc:Q5QC94]	EAT45115.1	GO:0005840
994	AAEL003582	1	protein_coding	40S ribosomal protein S13 [Source:UniProtKB/TrEMBL;Acc:Q5QC94]	EAT45115.1	GO:0005622
995	AAEL003597	1	protein_coding	leucine-rich transmembrane protein [Source:VB Community Annotation]		GO:0016021
996	AAEL003597	1	protein_coding	leucine-rich transmembrane protein [Source:VB Community Annotation]		GO:0005515
997	AAEL003599	1	protein_coding	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q17F23]		GO:0055114
998	AAEL003599	1	protein_coding	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q17F23]		GO:0032542
999	AAEL003599	1	protein_coding	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q17F23]	EAT45108.1	GO:0005524
1000	AAEL003599	1	protein_coding	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q17F23]	EAT45108.1	GO:0055114
1001	AAEL003599	1	protein_coding	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q17F23]	EAT45108.1	GO:0032542
1002	AAEL003605	1	protein_coding	U2 small nuclear ribonucleoprotein, putative [Source:VB Community Annotation]	EAT45112.1	GO:0003729
1003	AAEL003605	1	protein_coding	U2 small nuclear ribonucleoprotein, putative [Source:VB Community Annotation]	EAT45112.1	GO:0000245
1004	AAEL003605	1	protein_coding	U2 small nuclear ribonucleoprotein, putative [Source:VB Community Annotation]		GO:0003729
1005	AAEL003605	1	protein_coding	U2 small nuclear ribonucleoprotein, putative [Source:VB Community Annotation]		GO:0000245
1006	AAEL003606	1	protein_coding	purine biosynthesis protein 6, pur6 [Source:VB Community Annotation]	EAT45109.1	GO:0006189
1007	AAEL003606	1	protein_coding	purine biosynthesis protein 6, pur6 [Source:VB Community Annotation]	EAT45109.1	GO:0004639
1008	AAEL003606	1	protein_coding	purine biosynthesis protein 6, pur6 [Source:VB Community Annotation]	EAT45109.1	GO:0006164
1009	AAEL003774	1	protein_coding			
1010	AAEL003776	1	protein_coding			GO:0016021
1011	AAEL003776	1	protein_coding			GO:0016567
1012	AAEL003776	1	protein_coding			GO:0061630
1013	AAEL003781	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0008270
1014	AAEL003781	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0016021
1015	AAEL003781	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0006508
1016	AAEL003781	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0004181
1017	AAEL003781	1	protein_coding	zinc carboxypeptidase [Source:VB Community Annotation]		GO:0004180
1018	AAEL003782	1	protein_coding			
1019	AAEL003789	1	protein_coding	exportin, putative [Source:VB Community Annotation]		GO:0006886
1020	AAEL003789	1	protein_coding	exportin, putative [Source:VB Community Annotation]		GO:0008536
1021	AAEL003789	1	protein_coding	exportin, putative [Source:VB Community Annotation]		GO:0008565
1022	AAEL003789	1	protein_coding	exportin, putative [Source:VB Community Annotation]		GO:0006611
1023	AAEL003791	1	protein_coding			GO:0003677
1024	AAEL003791	1	protein_coding			GO:0005634
1025	AAEL003803	1	protein_coding			
1026	AAEL003806	1	protein_coding			
1027	AAEL003812	1	protein_coding			
1028	AAEL003813	1	protein_coding			GO:0005525
1029	AAEL003883	1	protein_coding			GO:0007165
1030	AAEL004217	1	protein_coding			GO:0005524
1031	AAEL004217	1	protein_coding			GO:0004672
1032	AAEL004217	1	protein_coding			GO:0006468
1033	AAEL004392	1	protein_coding	IAP-antagonist Michelob_x-like Protein [Source:VB Community Annotation]		
1034	AAEL004397	1	protein_coding			GO:0016020
1035	AAEL004397	1	protein_coding			GO:0006811
1036	AAEL004397	1	protein_coding			GO:0016021
1037	AAEL004397	1	protein_coding			GO:0005216
1038	AAEL004397	1	protein_coding			GO:0055085
1039	AAEL004397	1	protein_coding			GO:0034220
1040	AAEL004397	1	protein_coding			GO:0005515
1041	AAEL004524	1	protein_coding	Clip-Domain Serine Protease family C. [Source:VB Community Annotation]		GO:0006508
1042	AAEL004524	1	protein_coding	Clip-Domain Serine Protease family C. [Source:VB Community Annotation]		GO:0004252
1043	AAEL004528	1	protein_coding			
1044	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0016021
1045	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0006486
1046	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0016757
1047	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0006024
1048	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0015012
1049	AAEL005626	1	protein_coding	exostosin-2 [Source:VB Community Annotation]		GO:0015020
1050	AAEL005628	1	protein_coding			GO:0046872
1051	AAEL005628	1	protein_coding			GO:0000469
1052	AAEL005628	1	protein_coding			GO:0004521
1053	AAEL005628	1	protein_coding			GO:0042274
1054	AAEL005629	1	protein_coding	60S ribosomal protein L35, putative [Source:VB Community Annotation]	EAT42875.1	GO:0003735
1055	AAEL005629	1	protein_coding	60S ribosomal protein L35, putative [Source:VB Community Annotation]	EAT42875.1	GO:0006412
1056	AAEL005629	1	protein_coding	60S ribosomal protein L35, putative [Source:VB Community Annotation]	EAT42875.1	GO:0005840
1057	AAEL005629	1	protein_coding	60S ribosomal protein L35, putative [Source:VB Community Annotation]	EAT42875.1	GO:0005622
1058	AAEL005631	1	protein_coding			GO:0006351
1059	AAEL005631	1	protein_coding			GO:0017053
1060	AAEL005633	1	protein_coding			GO:0016021
1061	AAEL005633	1	protein_coding			GO:0005515
1062	AAEL005634	1	protein_coding	harmonin (Usher syndrome 1C protein homolog) (PDZ domain-containing protein) [Source:VB Community Annotation]		GO:0051015
1063	AAEL005634	1	protein_coding	harmonin (Usher syndrome 1C protein homolog) (PDZ domain-containing protein) [Source:VB Community Annotation]		GO:0007605
1064	AAEL005634	1	protein_coding	harmonin (Usher syndrome 1C protein homolog) (PDZ domain-containing protein) [Source:VB Community Annotation]		GO:0005515
1065	AAEL005635	1	protein_coding	nucleoporin [Source:VB Community Annotation]	EAT42874.1	GO:0046907
1066	AAEL005635	1	protein_coding	nucleoporin [Source:VB Community Annotation]	EAT42874.1	GO:0005643
1067	AAEL005638	1	protein_coding			
1068	AAEL005639	1	protein_coding	alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FB89]		GO:0016020
1069	AAEL005639	1	protein_coding	alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FB89]		GO:0003824
1070	AAEL005639	1	protein_coding	alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FB89]		GO:0005509
1071	AAEL005639	1	protein_coding	alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FB89]		GO:0008152
1072	AAEL005639	1	protein_coding	alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FB89]		GO:0004571
1073	AAEL006818	1	protein_coding	glutathione S-transferase, putative [Source:VB Community Annotation]		
1074	AAEL006819	1	protein_coding		EAT41543.1	
1075	AAEL006820	1	protein_coding	lipid storage droplets surface binding protein 2 (lsd2) [Source:VB Community Annotation]	EAT41545.1	
1076	AAEL006823	1	protein_coding	AMP dependent ligase [Source:VB Community Annotation]	EAT41541.1	GO:0003824
1077	AAEL006825	1	protein_coding			
1078	AAEL006829	1	protein_coding	microsomal glutathione s-transferase [Source:VB Community Annotation]	EAT41547.1	GO:0016021
1079	AAEL006832	1	protein_coding	GPCR Frizzled/Smoothened Family [Source:VB Community Annotation]		GO:0016020
1080	AAEL006832	1	protein_coding	GPCR Frizzled/Smoothened Family [Source:VB Community Annotation]		GO:0016021
1081	AAEL006832	1	protein_coding	GPCR Frizzled/Smoothened Family [Source:VB Community Annotation]		GO:0007166
1082	AAEL006832	1	protein_coding	GPCR Frizzled/Smoothened Family [Source:VB Community Annotation]		GO:0004888
1083	AAEL006832	1	protein_coding	GPCR Frizzled/Smoothened Family [Source:VB Community Annotation]		GO:0005515
1084	AAEL007268	1	protein_coding			GO:0005515
1085	AAEL007455	1	protein_coding	thrombospondin [Source:VB Community Annotation]		GO:0005576
1086	AAEL007455	1	protein_coding	thrombospondin [Source:VB Community Annotation]		GO:0005509
1087	AAEL007455	1	protein_coding	thrombospondin [Source:VB Community Annotation]		GO:0007155
1088	AAEL007456	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0008270
1089	AAEL007456	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0005634
1090	AAEL007456	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0003676
1091	AAEL007458	1	protein_coding	amino acid transporter [Source:VB Community Annotation]		
1092	AAEL007461	1	protein_coding			GO:0008270
1093	AAEL007461	1	protein_coding			GO:0005634
1094	AAEL007461	1	protein_coding			GO:0003676
1095	AAEL007464	1	protein_coding			GO:0008270
1096	AAEL007464	1	protein_coding			GO:0005634
1097	AAEL007464	1	protein_coding			GO:0003676
1098	AAEL007465	1	protein_coding			
1099	AAEL007468	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0008270
1100	AAEL007468	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0005634
1101	AAEL007468	1	protein_coding	zinc finger protein, putative [Source:VB Community Annotation]		GO:0003676
1102	AAEL007469	1	protein_coding	mitotic checkpoint protein bub3 [Source:VB Community Annotation]	EAT40825.1	GO:0005515
1103	AAEL007476	1	protein_coding	makorin [Source:VB Community Annotation]		GO:0046872
1104	AAEL007607	1	protein_coding			GO:0016021
1105	AAEL007619	1	protein_coding	Toll-like receptor [Source:VB Community Annotation]		GO:0007165
1106	AAEL007619	1	protein_coding	Toll-like receptor [Source:VB Community Annotation]		GO:0005515
1107	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0006811
1108	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0016021
1109	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0005216
1110	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0022848
1111	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0045211
1112	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0005230
1113	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0004888
1114	AAEL007664	1	protein_coding	nicotinic acetylcholine receptor subunit [Source:VB Community Annotation]		GO:0034220
1115	AAEL007667	1	protein_coding		EAT40619.1	GO:0005515
1116	AAEL007668	1	protein_coding	mitochondrial ribosomal protein, S29, putative [Source:VB Community Annotation]		GO:0006915
1117	AAEL007668	1	protein_coding	mitochondrial ribosomal protein, S29, putative [Source:VB Community Annotation]		GO:0015935
1118	AAEL007668	1	protein_coding	mitochondrial ribosomal protein, S29, putative [Source:VB Community Annotation]		GO:0005761
1119	AAEL007892	1	protein_coding	xaa-pro aminopeptidase [Source:VB Community Annotation]		GO:0016787
1120	AAEL007892	1	protein_coding	xaa-pro aminopeptidase [Source:VB Community Annotation]		GO:0046872
1121	AAEL007892	1	protein_coding	xaa-pro aminopeptidase [Source:VB Community Annotation]		GO:0070006
1122	AAEL007904	1	protein_coding	cleavage and polyadenylation specificity factor [Source:VB Community Annotation]	EAT40345.1	
1123	AAEL007915	1	protein_coding	Moesin/ezrin/radixin homolog 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FI28]		GO:0005856
1124	AAEL007915	1	protein_coding	Moesin/ezrin/radixin homolog 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FI28]		GO:0008092
1125	AAEL007915	1	protein_coding	Moesin/ezrin/radixin homolog 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FI28]		GO:0003779
1126	AAEL008025	1	protein_coding			
1127	AAEL008027	1	protein_coding			GO:0034773
1128	AAEL008027	1	protein_coding			GO:0042799
1129	AAEL008027	1	protein_coding			GO:0005515
1130	AAEL008028	1	protein_coding	monocarboxylate transporter [Source:VB Community Annotation]	EAT40229.1	GO:0016021
1131	AAEL008028	1	protein_coding	monocarboxylate transporter [Source:VB Community Annotation]	EAT40229.1	GO:0055085
1132	AAEL008029	1	protein_coding	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	EAT40223.1	GO:0003924
1133	AAEL008029	1	protein_coding	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	EAT40223.1	GO:0005525
1134	AAEL008029	1	protein_coding	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]		GO:0003924
1135	AAEL008029	1	protein_coding	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]		GO:0005525
1136	AAEL008029	1	protein_coding	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]		GO:0016021
1137	AAEL008031	1	protein_coding	carbonic anhydrase [Source:VB Community Annotation]		GO:0008270
1138	AAEL008031	1	protein_coding	carbonic anhydrase [Source:VB Community Annotation]		GO:0004089
1139	AAEL008032	1	protein_coding			GO:0005515
1140	AAEL008078	1	protein_coding	clk2 [Source:VB Community Annotation]		GO:0005524
1141	AAEL008078	1	protein_coding	clk2 [Source:VB Community Annotation]		GO:0004672
1142	AAEL008078	1	protein_coding	clk2 [Source:VB Community Annotation]		GO:0006468
1143	AAEL008079	1	protein_coding	trypsin-alpha, putative [Source:VB Community Annotation]		GO:0016021
1144	AAEL008079	1	protein_coding	trypsin-alpha, putative [Source:VB Community Annotation]		GO:0006508
1145	AAEL008079	1	protein_coding	trypsin-alpha, putative [Source:VB Community Annotation]		GO:0004252
1146	AAEL008080	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0006508
1147	AAEL008080	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0004252
1148	AAEL008084	1	protein_coding	phosphatidylserine receptor [Source:VB Community Annotation]	EAT40163.1	
1149	AAEL008084	1	protein_coding	phosphatidylserine receptor [Source:VB Community Annotation]	EAT40162.1	
1150	AAEL008088	1	protein_coding			
1151	AAEL008095	1	protein_coding			GO:0005525
1152	AAEL008096	1	protein_coding	mitochondrial ornithine transporter [Source:VB Community Annotation]	EAT40165.1	GO:0016021
1153	AAEL008096	1	protein_coding	mitochondrial ornithine transporter [Source:VB Community Annotation]	EAT40165.1	GO:0022857
1154	AAEL008097	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0006508
1155	AAEL008097	1	protein_coding	trypsin-eta, putative [Source:VB Community Annotation]		GO:0004252
1156	AAEL008098	1	protein_coding	PIWI [Source:VB Community Annotation]	EAT40148.1	GO:0003676
1157	AAEL008098	1	protein_coding	PIWI [Source:VB Community Annotation]	EAT40148.1	GO:0031047
1158	AAEL008098	1	protein_coding	PIWI [Source:VB Community Annotation]	EAT40148.1	GO:0005515
1159	AAEL008101	1	protein_coding			GO:0046872
1160	AAEL008101	1	protein_coding			
1161	AAEL008109	1	protein_coding	Protein mab-21-like [Source:VB Community Annotation]		
1162	AAEL008118	1	protein_coding	Protein mab-21 [Source:VB Community Annotation]		
1163	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]		GO:0016020
1164	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]		GO:0016021
1165	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]		GO:0005215
1166	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]		GO:0055085
1167	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]		GO:0022857
1168	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT44903.1	GO:0016020
1169	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT44903.1	GO:0016021
1170	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT44903.1	GO:0005215
1171	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT44903.1	GO:0055085
1172	AAEL008232	1	protein_coding	sugar transporter [Source:VB Community Annotation]	EAT44903.1	GO:0022857
1173	AAEL008458	1	protein_coding		EAT39757.1	GO:0006464
1174	AAEL008458	1	protein_coding		EAT39757.1	GO:0005515
1175	AAEL008459	1	protein_coding			
1176	AAEL008461	1	protein_coding	surfeit locus protein [Source:VB Community Annotation]	EAT39756.1	GO:0016021
1177	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0006886
1178	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0016192
1179	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0030117
1180	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0015031
1181	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0030123
1182	AAEL008462	1	protein_coding	apl5 protein (spac144.06 protein) [Source:VB Community Annotation]	EAT39753.1	GO:0005794
1183	AAEL008463	1	protein_coding	DEAD box ATP-dependent RNA helicase [Source:VB Community Annotation]		GO:0005524
1184	AAEL008463	1	protein_coding	DEAD box ATP-dependent RNA helicase [Source:VB Community Annotation]		GO:0003723
1185	AAEL008463	1	protein_coding	DEAD box ATP-dependent RNA helicase [Source:VB Community Annotation]		GO:0003676
1186	AAEL008463	1	protein_coding	DEAD box ATP-dependent RNA helicase [Source:VB Community Annotation]		GO:0004386
1187	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0005737
1188	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0005874
1189	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0007020
1190	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0043015
1191	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0000922
1192	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0005815
1193	AAEL008465	1	protein_coding	gamma-tubulin complex component 3 (gcp-3) [Source:VB Community Annotation]	EAT39755.1	GO:0000226
1194	AAEL008466	1	protein_coding	homeobox protein b [Source:VB Community Annotation]		GO:0003677
1195	AAEL008466	1	protein_coding	homeobox protein b [Source:VB Community Annotation]		GO:0006355
1196	AAEL008466	1	protein_coding	homeobox protein b [Source:VB Community Annotation]		GO:0043565
1197	AAEL008468	1	protein_coding	cysteine synthase [Source:VB Community Annotation]	EAT39750.1	GO:0005737
1198	AAEL008468	1	protein_coding	cysteine synthase [Source:VB Community Annotation]	EAT39750.1	GO:0006535
1199	AAEL008468	1	protein_coding	cysteine synthase [Source:VB Community Annotation]	EAT39750.1	GO:0004122
1200	AAEL008468	1	protein_coding	cysteine synthase [Source:VB Community Annotation]	EAT39750.1	GO:0019343
1201	AAEL008521	1	protein_coding		EAT39686.1	GO:0005515
1202	AAEL008524	1	protein_coding			GO:0008270
1203	AAEL008524	1	protein_coding			GO:0005634
1204	AAEL008524	1	protein_coding			GO:0003700
1205	AAEL008524	1	protein_coding			GO:0003676
1206	AAEL008530	1	protein_coding			GO:0035091
1207	AAEL008533	1	protein_coding			GO:0008270
1208	AAEL008533	1	protein_coding			GO:0005634
1209	AAEL008533	1	protein_coding			GO:0003700
1210	AAEL008533	1	protein_coding			GO:0003676
1211	AAEL008535	1	protein_coding		EAT39684.1	GO:0008270
1212	AAEL008535	1	protein_coding		EAT39684.1	GO:0005634
1213	AAEL008535	1	protein_coding		EAT39684.1	GO:0003700
1214	AAEL008535	1	protein_coding		EAT39684.1	GO:0003676
1215	AAEL008536	1	protein_coding	UCR-motif DNA binding protein, putative [Source:VB Community Annotation]		GO:0008270
1216	AAEL008536	1	protein_coding	UCR-motif DNA binding protein, putative [Source:VB Community Annotation]		GO:0005634
1217	AAEL008536	1	protein_coding	UCR-motif DNA binding protein, putative [Source:VB Community Annotation]		GO:0003700
1218	AAEL008536	1	protein_coding	UCR-motif DNA binding protein, putative [Source:VB Community Annotation]		GO:0003676
1219	AAEL008538	1	protein_coding			GO:0008270
1220	AAEL008538	1	protein_coding			GO:0005634
1221	AAEL008538	1	protein_coding			GO:0003700
1222	AAEL008538	1	protein_coding			GO:0003676
1223	AAEL008539	1	protein_coding			GO:0008270
1224	AAEL008539	1	protein_coding			GO:0005634
1225	AAEL008539	1	protein_coding			GO:0003700
1226	AAEL008539	1	protein_coding			GO:0003676
1227	AAEL008540	1	protein_coding			GO:0008270
1228	AAEL008540	1	protein_coding			GO:0005634
1229	AAEL008540	1	protein_coding			GO:0003700
1230	AAEL008540	1	protein_coding			GO:0003676
1231	AAEL008542	1	protein_coding	kinesin heavy chain subunit [Source:VB Community Annotation]		GO:0005524
1232	AAEL008542	1	protein_coding	kinesin heavy chain subunit [Source:VB Community Annotation]		GO:0008017
1233	AAEL008542	1	protein_coding	kinesin heavy chain subunit [Source:VB Community Annotation]		GO:0003777
1234	AAEL008542	1	protein_coding	kinesin heavy chain subunit [Source:VB Community Annotation]		GO:0007018
1235	AAEL008545	1	protein_coding			GO:0008270
1236	AAEL008545	1	protein_coding			GO:0005634
1237	AAEL008545	1	protein_coding			GO:0003700
1238	AAEL008545	1	protein_coding			GO:0003676
1239	AAEL008547	1	protein_coding			GO:0008270
1240	AAEL008547	1	protein_coding			GO:0005634
1241	AAEL008547	1	protein_coding			GO:0003700
1242	AAEL008547	1	protein_coding			GO:0003676
1243	AAEL008551	1	protein_coding		EAT39664.1	GO:0008270
1244	AAEL008551	1	protein_coding		EAT39664.1	GO:0005634
1245	AAEL008551	1	protein_coding		EAT39664.1	GO:0003700
1246	AAEL008551	1	protein_coding		EAT39664.1	GO:0003676
1247	AAEL008921	1	protein_coding	myosin regulatory light chain 2 smooth muscle [Source:VB Community Annotation]	EAT39252.1	GO:0005509
1248	AAEL008921	1	protein_coding	myosin regulatory light chain 2 smooth muscle [Source:VB Community Annotation]	EAT39251.1	GO:0005509
1249	AAEL008921	1	protein_coding	myosin regulatory light chain 2 smooth muscle [Source:VB Community Annotation]		GO:0005509
1250	AAEL009016	1	protein_coding	glutathione transferase [Source:VB Community Annotation]		GO:0005515
